track_id,frame_idx,cx,cy,vx,vy,cov_x,cov_y,cov_vx,cov_vy,bbox_w,bbox_h,age,time_since_update
2,68,227.0,140.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,13.0,69,0
2,69,227.0,140.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,13.0,70,0
2,70,227.0,140.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,13.0,71,0
2,71,227.0,140.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,13.0,72,0
2,72,227.0,140.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,13.0,73,0
2,73,227.0,140.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,13.0,74,0
2,74,227.0,140.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,13.0,75,0
2,75,227.0,140.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,13.0,76,0
2,76,227.0,140.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,13.0,77,0
2,77,227.0,140.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,13.0,78,0
2,78,227.0,140.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,13.0,79,0
2,79,227.0,140.5,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,13.0,80,0
2,80,227.0,141.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,14.0,81,0
2,81,227.0,141.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,14.0,82,0
2,82,227.0,141.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,14.0,83,0
2,83,227.0,141.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,14.0,84,0
2,84,227.0,141.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,10.0,14.0,85,0
2,85,227.0,141.0,0.0000,0.0000,2.039230,1.038516,1.000000,1.000000,10.0,14.0,86,1
4,19,693.0,142.0,0.0000,0.0000,0.039474,0.039355,1.000000,0.000000,18.0,12.0,2,0
4,20,692.5,142.0,0.0000,0.0000,0.039231,0.038518,1.000000,0.000000,17.0,12.0,3,0
4,21,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,4,0
4,22,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,5,0
4,23,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,6,0
4,24,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,7,0
4,25,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,8,0
4,26,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,9,0
4,27,692.0,142.0,0.0000,0.0000,2.039230,1.038516,1.000000,1.000000,18.0,12.0,10,1
4,60,692.0,142.0,0.0000,0.0000,0.040000,0.039999,1.200000,0.000000,18.0,12.0,43,0
4,61,692.0,142.0,0.0000,0.0000,0.039298,0.038519,1.000000,0.000000,18.0,12.0,44,0
4,62,692.0,142.0,0.0000,0.0000,0.039231,0.038516,1.000000,0.000000,18.0,12.0,45,0
4,63,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,46,0
4,64,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,47,0
4,65,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,48,0
4,66,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,49,0
4,67,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,50,0
4,68,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,51,0
4,69,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,52,0
4,70,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,53,0
4,71,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,54,0
4,72,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,55,0
4,73,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,56,0
4,74,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,57,0
4,75,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,58,0
4,76,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,59,0
4,77,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,60,0
4,78,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,61,0
4,79,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,62,0
4,80,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,63,0
4,81,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,19.0,12.0,64,0
4,82,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,65,0
4,83,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,66,0
4,84,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,19.0,12.0,67,0
4,85,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,19.0,12.0,68,0
4,86,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,19.0,12.0,69,0
4,87,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,70,0
4,88,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,19.0,12.0,71,0
4,89,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,19.0,12.0,72,0
4,90,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,19.0,12.0,73,0
4,91,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,19.0,12.0,74,0
4,92,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,75,0
4,93,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,19.0,12.0,76,0
4,94,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,19.0,12.0,77,0
4,95,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,78,0
4,96,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,19.0,12.0,79,0
4,97,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,80,0
4,98,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,81,0
4,99,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,82,0
4,100,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,83,0
4,101,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,84,0
4,102,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,85,0
4,103,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,86,0
4,104,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,87,0
4,105,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,88,0
4,106,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,89,0
4,107,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,90,0
4,108,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,91,0
4,109,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,92,0
4,110,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,93,0
4,111,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,94,0
4,112,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,95,0
4,113,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,96,0
4,114,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,97,0
4,115,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,98,0
